orgnr,exclusion_flags
5567696553,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5567696587,LAYER1_SERVICE:bygg
5567696835,LAYER1_SERVICE:bygg;NO_REVENUE
5567696959,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567698948,LAYER1_SERVICE:bygg;NO_REVENUE
5567699474,LAYER1_SERVICE:åkeri;NO_REVENUE
5567844138,NAME_EXCLUDED:anläggning
5567698864,NO_REVENUE
5567699664,NO_REVENUE
5567700140,NO_REVENUE
5567700645,LAYER1_SERVICE:service
5567700801,NO_REVENUE
5567701585,NO_REVENUE
5567702195,LAYER1_SERVICE:service
5567705602,LAYER1_SERVICE:service
5567706329,REVENUE_BELOW_MIN
5567707251,LAYER1_SERVICE:bygg
5567707806,LAYER1_SERVICE:rör;NO_REVENUE
5567709000,GLOBAL_SHELL_SUFFIX:sweden ab
5567711931,NO_REVENUE;NAME_EXCLUDED:transport
5567700470,LAYER1_SERVICE:service
5567712277,REVENUE_BELOW_MIN
5567714695,NO_REVENUE
5567717045,GLOBAL_SHELL_SUFFIX:sverige ab
5567717532,NAME_EXCLUDED:mark
5567717615,LAYER1_SERVICE:bygg;NO_REVENUE
5567718373,LAYER1_SERVICE:konsult
5567720114,LAYER1_SERVICE:bygg;NO_REVENUE;NAME_EXCLUDED:mark
5567720460,LAYER1_SERVICE:bygg
5567721005,LAYER1_SERVICE:service
5567723159,NO_REVENUE
5567729545,GLOBAL_SHELL_SUFFIX:sweden ab
5567729552,LAYER1_OPERATING:fastighet
5567733349,NO_REVENUE
5567737092,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5567739924,NO_REVENUE
5567740922,NAME_EXCLUDED:hotel
5567742118,LAYER1_SERVICE:service
5567742803,NO_REVENUE
5567743637,GLOBAL_SHELL_SUFFIX:sweden ab
5567745707,REVENUE_BELOW_MIN
5567747620,NO_REVENUE
5567759476,LAYER1_OPERATING:fastighet
5567751028,NO_REVENUE
5567751184,NO_REVENUE
5567753735,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:service
5567753990,NO_REVENUE
5567754493,GLOBAL_SHELL_SUFFIX:scandinavia ab
5567754766,NO_REVENUE
5567754782,GLOBAL_SHELL_SUFFIX:scandinavia ab
5567754964,LAYER1_SERVICE:entreprenad
5567758312,NO_REVENUE
5567758494,GLOBAL_SHELL_SUFFIX:sverige ab
5567758551,LAYER1_SERVICE:bygg
5567759120,NO_REVENUE
5567760391,NO_REVENUE
5567761530,LAYER1_SERVICE:bygg
5567762645,NO_REVENUE
5567767826,NO_REVENUE
5567771919,LAYER1_SERVICE:verkstad
5567771943,LAYER1_SERVICE:åkeri
5567774319,NO_REVENUE
5567775282,LAYER1_SERVICE:entreprenad
5567777890,LAYER1_SERVICE:entreprenad
5567778062,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5567779631,REVENUE_BELOW_MIN
5567780514,NO_REVENUE
5567783146,NO_REVENUE
5567784490,LAYER1_SERVICE:åkeri
5567786677,NO_REVENUE
5567790752,NO_REVENUE
5567794408,LAYER1_OPERATING:fastighet
5567794440,LAYER1_OPERATING:fastighet
5567798169,LAYER1_OPERATING:fastighet
5567799977,GLOBAL_SHELL_SUFFIX:sweden ab
5567826283,REVENUE_BELOW_MIN
5567800460,LAYER1_SERVICE:service
5567800668,NO_REVENUE
5567800957,LAYER1_SERVICE:bygg
5567801799,REVENUE_BELOW_MIN
5567801914,LAYER1_SERVICE:service
5567803340,GLOBAL_SHELL_SUFFIX:sverige ab
5567804157,GLOBAL_SHELL_SUFFIX:systems ab
5567804199,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5567806509,NO_REVENUE
5567807036,NO_REVENUE
5567807069,NO_REVENUE
5567807119,GLOBAL_SHELL_SUFFIX:sweden ab
5567807572,GLOBAL_SHELL_SUFFIX:sverige ab
5567808331,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567809016,NO_REVENUE
5567809438,NO_REVENUE
5567811202,LAYER1_SERVICE:entreprenad;NO_REVENUE
5567813638,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service
5567814412,LAYER1_SERVICE:bygg;NO_REVENUE
5567815765,GLOBAL_SHELL_SUFFIX:sverige ab
5567819957,GLOBAL_SHELL_SUFFIX:sverige ab
5567821334,NO_REVENUE
5567823819,NO_REVENUE
5567826879,LAYER1_SERVICE:entreprenad
5567827018,NO_REVENUE
5567828222,NO_REVENUE
5567828792,NO_REVENUE
5567829931,NO_REVENUE
5567832711,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567834113,NO_REVENUE
5567834626,NO_REVENUE
5567836829,NO_REVENUE
5567837983,NO_REVENUE
5567838056,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567838650,NO_REVENUE
5567842223,NO_REVENUE
5567848345,LAYER1_SERVICE:elteknik;REVENUE_BELOW_MIN
5567848998,REVENUE_BELOW_MIN
5567851208,LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN
5567851901,NO_REVENUE
5567861496,LAYER1_SERVICE:entreprenad;NO_REVENUE
5567862098,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:service
5567862155,LAYER1_OPERATING:fastighet
5567862379,NO_REVENUE
5567863377,GLOBAL_SHELL_SUFFIX:sverige ab
5567863435,LAYER1_SERVICE:management
5567865570,REVENUE_BELOW_MIN
5567866560,REVENUE_BELOW_MIN
5567866859,LAYER1_SERVICE:vvs;NO_REVENUE
5567867352,GLOBAL_SHELL_SUFFIX:sverige ab
5567868988,GLOBAL_SHELL_SUFFIX:sverige ab
5567869788,NO_REVENUE
5567870398,NO_REVENUE
5567872469,LAYER1_OPERATING:holding
5567874762,NO_REVENUE
5567875884,NO_REVENUE
5567879084,NO_REVENUE;NAME_EXCLUDED:transport
5567879522,NAME_EXCLUDED:hotel
5567888366,LAYER1_SERVICE:bygg
5567888465,NO_REVENUE
5567888960,LAYER1_OPERATING:fastighet;NAME_EXCLUDED:mark
5567889182,LAYER1_SERVICE:entreprenad;NAME_EXCLUDED:mark
5567890966,LAYER1_OPERATING:fastighet
5567892996,NAME_EXCLUDED:hotel
5567893630,NO_REVENUE
5567897797,NO_REVENUE
5567899017,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service
5567899637,NO_REVENUE
5567901011,NO_REVENUE
5567901417,NO_REVENUE
5567901557,LAYER1_SERVICE:kyl
5567905160,NO_REVENUE
5567905277,LAYER1_SERVICE:åkeri;NAME_EXCLUDED:transport
5567906465,LAYER1_OPERATING:fastighet
5567907208,GLOBAL_SHELL_SUFFIX:sweden ab
5567908388,NO_REVENUE
5567909212,LAYER1_SERVICE:åkeri
5567909485,LAYER1_SERVICE:bygg;NO_REVENUE
5567909956,NO_REVENUE
5567911028,NO_REVENUE
5567911812,GLOBAL_SHELL_SUFFIX:sweden ab
5567912810,GLOBAL_SHELL_SUFFIX:sweden ab
5567914519,LAYER1_SERVICE:entreprenad;NO_REVENUE
5567914980,LAYER1_SERVICE:entreprenad
5567915888,NO_REVENUE
5567917603,LAYER1_SERVICE:entreprenad
5567920185,NO_REVENUE
5567921068,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567921746,NO_REVENUE
5567921860,NO_REVENUE
5567922090,GLOBAL_SHELL_SUFFIX:scandinavia ab
5567922355,NO_REVENUE
5567922942,LAYER1_SERVICE:bygg;NO_REVENUE
5567924625,NO_REVENUE
5567924781,LAYER1_OPERATING:fastighet
5567925135,NO_REVENUE
5567927057,NAME_EXCLUDED:hotel
5567927834,LAYER1_SERVICE:bygg;NO_REVENUE
5567929483,NO_REVENUE
5567932388,NAME_EXCLUDED:hotel
5567934483,LAYER1_SERVICE:bygg
5567935860,LAYER1_SERVICE:service;NO_REVENUE
5567938567,NO_REVENUE
5567938583,NO_REVENUE
5567938849,GLOBAL_SHELL_SUFFIX:sverige ab
5567941504,LAYER1_SERVICE:bygg;NO_REVENUE
5567942056,REVENUE_BELOW_MIN
5567944441,REVENUE_BELOW_MIN
5567978571,LAYER1_SERVICE:bygg
5567946024,GLOBAL_SHELL_SUFFIX:sweden ab
5567946982,LAYER1_SERVICE:entreprenad
5567948616,GLOBAL_SHELL_SUFFIX:sweden ab
5567949507,NO_REVENUE
5567950711,NO_REVENUE
5567951594,NO_REVENUE
5567954945,GLOBAL_SHELL_SUFFIX:sweden ab
5567955819,NAME_EXCLUDED:transport
5567956056,NAME_EXCLUDED:transport
5567959464,NO_REVENUE
5567996078,NO_REVENUE
5567964407,NO_REVENUE;NAME_EXCLUDED:transport
5567966444,NO_REVENUE
5567969950,REVENUE_BELOW_MIN
5567970073,NO_REVENUE
5567970958,LAYER1_SERVICE:rör
5567971832,NO_REVENUE
5567973085,LAYER1_SERVICE:consulting
5567973143,REVENUE_BELOW_MIN
5567974034,GLOBAL_SHELL_SUFFIX:sverige ab
5567974455,NO_REVENUE;NAME_EXCLUDED:transport
5567974893,GLOBAL_SHELL_SUFFIX:sweden ab
5567977342,GLOBAL_SHELL_SUFFIX:sverige ab
5567977789,GLOBAL_SHELL_SUFFIX:sweden ab
5567979835,GLOBAL_SHELL_SUFFIX:sverige ab
5567981088,LAYER1_SERVICE:entreprenad;NO_REVENUE
5567982813,GLOBAL_SHELL_SUFFIX:sverige ab
5567983639,NO_REVENUE
5567985774,NO_REVENUE
5567986152,NO_REVENUE
5567988083,NO_REVENUE
5567994529,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5567995427,LAYER1_OPERATING:fastighet
5568001746,LAYER1_SERVICE:montage
5568004484,NO_REVENUE
5568005721,NO_REVENUE
5568006851,NO_REVENUE
5568007040,REVENUE_BELOW_MIN
5568008238,NO_REVENUE
5568008972,NAME_EXCLUDED:hotel
5568009319,NO_REVENUE
5568009558,NO_REVENUE
5568009723,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568061088,NO_REVENUE
5568010671,NO_REVENUE
5568010739,LAYER1_SERVICE:service
5568011802,LAYER1_OPERATING:fastighet
5568011992,NO_REVENUE
5568014285,NO_REVENUE
5568015084,LAYER1_SERVICE:bygg
5568016132,LAYER1_SERVICE:consulting;NO_REVENUE
5568016975,LAYER1_SERVICE:bygg;NO_REVENUE
5568017965,NO_REVENUE
5568018245,LAYER1_SERVICE:åkeri
5568018302,LAYER1_SERVICE:montage
5568019284,REVENUE_BELOW_MIN
5568019763,NAME_EXCLUDED:hotel
5568024326,NO_REVENUE
5568024938,NO_REVENUE
5568027402,LAYER1_SERVICE:service;NO_REVENUE
5568027634,NO_REVENUE
5568031537,LAYER1_SERVICE:bygg;NO_REVENUE
5568034424,NO_REVENUE
5568035421,LAYER1_SERVICE:entreprenad
5568036585,GLOBAL_SHELL_SUFFIX:sweden ab
5568042062,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568044803,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568046097,LAYER1_SERVICE:entreprenad
5568046691,NO_REVENUE
5568050222,LAYER1_SERVICE:bygg;NO_REVENUE
5568050438,LAYER1_SERVICE:entreprenad
5568057243,REVENUE_BELOW_MIN
5568060965,REVENUE_BELOW_MIN
5568065857,GLOBAL_SHELL_SUFFIX:sverige ab
5568065931,NO_REVENUE
5568066491,NO_REVENUE
5568067895,LAYER1_SERVICE:service
5568068885,NO_REVENUE
5568069628,LAYER1_SERVICE:bygg;NO_REVENUE
5568072804,NO_REVENUE
5568073471,NO_REVENUE
5568074537,LAYER1_SERVICE:service;NO_REVENUE
5568075641,GLOBAL_SHELL_SUFFIX:sweden ab
5568076573,LAYER1_SERVICE:entreprenad
5568079395,NO_REVENUE;NAME_EXCLUDED:transport
5568080195,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:service
5568080351,REVENUE_BELOW_MIN
5568081797,LAYER1_SERVICE:rör
5568084833,REVENUE_BELOW_MIN
5568085335,NO_REVENUE
5568086366,GLOBAL_SHELL_SUFFIX:sweden ab;REVENUE_BELOW_MIN
5568086440,LAYER1_SERVICE:service;NO_REVENUE
5568086929,NO_REVENUE
5568087026,LAYER1_OPERATING:fastighet
5568087232,LAYER1_SERVICE:bygg
5568091176,NO_REVENUE
5568092257,NO_REVENUE
5568095268,NO_REVENUE
5568096969,NO_REVENUE
5568097397,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568097405,NO_REVENUE
5568100704,NO_REVENUE
5568101629,NO_REVENUE
5568102395,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568103716,NO_REVENUE
5568104938,LAYER1_OPERATING:fastighet;NO_REVENUE
5568106206,LAYER1_SERVICE:consulting
5568108301,REVENUE_BELOW_MIN
5568111008,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568111727,NO_REVENUE
5568111768,LAYER1_SERVICE:åkeri;NO_REVENUE
5568113376,GLOBAL_SHELL_SUFFIX:sweden ab
5568114176,REVENUE_BELOW_MIN
5568116072,REVENUE_BELOW_MIN
5568119357,LAYER1_SERVICE:consulting
5568119977,GLOBAL_SHELL_SUFFIX:sweden ab
5568127988,GLOBAL_SHELL_SUFFIX:sverige ab
5591131114,GLOBAL_SHELL_SUFFIX:sweden ab
5568129208,NO_REVENUE
5568129307,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568133432,NAME_EXCLUDED:hotel
5568134604,GLOBAL_SHELL_SUFFIX:sweden ab
5568134992,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:konsult
5568135312,GLOBAL_SHELL_SUFFIX:sweden ab;REVENUE_BELOW_MIN
5568135338,REVENUE_BELOW_MIN
5568135387,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568135890,LAYER1_SERVICE:rör
5568136567,REVENUE_BELOW_MIN
5568139033,NO_REVENUE
5568142169,NO_REVENUE
5568143621,GLOBAL_SHELL_SUFFIX:sverige ab
5568147747,NO_REVENUE
5568147838,NO_REVENUE
5568148117,NO_REVENUE
5568148299,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5568149438,NO_REVENUE
5568149818,NO_REVENUE
5568149834,NO_REVENUE
5568152937,LAYER1_SERVICE:bygg
5568154040,NO_REVENUE
5568154891,GLOBAL_SHELL_SUFFIX:scandinavia ab
5568156565,LAYER1_SERVICE:consulting
5568156870,GLOBAL_SHELL_SUFFIX:sverige ab
5568157787,LAYER1_SERVICE:bygg
5568159817,NO_REVENUE
5568162464,LAYER1_SERVICE:entreprenad
5568163553,NO_REVENUE;NAME_EXCLUDED:grossist
5568193329,GLOBAL_SHELL_SUFFIX:sverige ab
5568168586,NO_REVENUE
5568168958,NO_REVENUE
5568172067,GLOBAL_SHELL_SUFFIX:sverige ab
5568175078,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568176100,NO_REVENUE
5568177231,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568177447,NO_REVENUE
5568177504,LAYER1_SERVICE:service
5568177777,NO_REVENUE
5568186034,NAME_EXCLUDED:transport
5568187248,LAYER1_OPERATING:fastighet
5568188873,LAYER1_SERVICE:service
5568189541,NAME_EXCLUDED:transport
5568190531,NO_REVENUE
5568200173,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:bygg
5568203508,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568207145,GLOBAL_SHELL_SUFFIX:systems ab
5568208507,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568209034,LAYER1_SERVICE:rör;NO_REVENUE
5568217128,NO_REVENUE
5568219470,NO_REVENUE
5568220619,NO_REVENUE
5568220635,LAYER1_SERVICE:bygg
5568220890,NO_REVENUE
5568222482,LAYER1_OPERATING:fastighet
5568230295,NO_REVENUE
5568231020,LAYER1_SERVICE:entreprenad
5568233604,NO_REVENUE
5568234420,NAME_EXCLUDED:transport
5568236920,NO_REVENUE
5568237134,REVENUE_BELOW_MIN
5568239288,LAYER1_OPERATING:fastighet
5568241268,GLOBAL_SHELL_SUFFIX:sweden ab
5568242472,NO_REVENUE
5568242696,REVENUE_BELOW_MIN
5568244882,NO_REVENUE
5568248925,LAYER1_OPERATING:fastighet
5568251424,LAYER1_OPERATING:fastighet
5568254741,LAYER1_OPERATING:fastighet
5568254758,GLOBAL_SHELL_SUFFIX:sweden ab
5568255227,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568258502,LAYER1_OPERATING:fastighet
5568260094,LAYER1_SERVICE:bygg;NO_REVENUE
5568261019,GLOBAL_SHELL_SUFFIX:sverige ab
5568262454,LAYER1_SERVICE:bygg
5568266679,NO_REVENUE
5568267214,NO_REVENUE
5568270283,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568273600,GLOBAL_SHELL_SUFFIX:sweden ab
5568275555,LAYER1_SERVICE:ror;NO_REVENUE
5568285166,NO_REVENUE
5568285232,LAYER1_SERVICE:entreprenad
5568289473,LAYER1_SERVICE:consulting
5568296767,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568301898,NO_REVENUE
5568307416,LAYER1_OPERATING:förvaltning;NO_REVENUE
5568307945,GLOBAL_SHELL_SUFFIX:sweden ab
5568310824,NO_REVENUE
5568313091,NO_REVENUE
5568315617,NO_REVENUE
5568319320,NO_REVENUE
5568322597,LAYER1_OPERATING:fastighet;NAME_EXCLUDED:hotel
5568324833,NAME_EXCLUDED:transport
5568324965,LAYER1_SERVICE:service
5568326358,GLOBAL_SHELL_SUFFIX:sverige ab;REVENUE_BELOW_MIN
5568329113,NO_REVENUE
5568330483,NO_REVENUE
5568330525,REVENUE_BELOW_MIN
5568331713,NO_REVENUE
5568331895,NO_REVENUE
5568332539,GLOBAL_SHELL_SUFFIX:scandinavia ab
5568336720,NO_REVENUE
5568336753,LAYER1_SERVICE:entreprenad
5568337272,REVENUE_BELOW_MIN;NAME_EXCLUDED:transport
5568342603,LAYER1_SERVICE:ror
5568342975,NO_REVENUE
5568343783,LAYER1_OPERATING:fastighet;NO_REVENUE
5568347339,NO_REVENUE
5568350572,REVENUE_BELOW_MIN
5568352438,GLOBAL_SHELL_SUFFIX:sverige ab
5568353691,GLOBAL_SHELL_SUFFIX:sweden ab
5568410095,NAME_EXCLUDED:mark
5568357965,LAYER1_SERVICE:bygg
5568358021,GLOBAL_SHELL_SUFFIX:scandinavia ab
5568359441,LAYER1_SERVICE:bygg
5568360241,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service
5568362320,NO_REVENUE
5568364219,LAYER1_SERVICE:service
5568367451,NO_REVENUE
5568369515,NO_REVENUE
5568370752,NO_REVENUE
5568371198,LAYER1_SERVICE:entreprenad
5568372329,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568376114,NO_REVENUE
5568380082,GLOBAL_SHELL_SUFFIX:sweden ab
5568384076,NO_REVENUE
5568386204,GLOBAL_SHELL_SUFFIX:sweden ab
5568389133,LAYER1_SERVICE:service
5568393416,NO_REVENUE
5568393515,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568395429,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568397227,NAME_EXCLUDED:anläggning
5568398605,NO_REVENUE
5568398704,LAYER1_SERVICE:installation
5568399231,NO_REVENUE
5568401029,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:vvs
5568401292,NO_REVENUE
5568402043,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:management
5568403918,LAYER1_OPERATING:fastighet
5568404692,NAME_EXCLUDED:transport
5568409931,LAYER1_SERVICE:management
5568410426,NAME_EXCLUDED:grossist
5568411390,NO_REVENUE
5568411945,GLOBAL_SHELL_SUFFIX:sverige ab
5568415060,NO_REVENUE
5568418692,GLOBAL_SHELL_SUFFIX:sverige ab
5568419492,NO_REVENUE
5568421860,LAYER1_SERVICE:entreprenad
5568426463,NO_REVENUE
5568426786,GLOBAL_SHELL_SUFFIX:sverige ab
5568429715,GLOBAL_SHELL_SUFFIX:sweden ab
5568436611,LAYER1_SERVICE:entreprenad
5568438583,NO_REVENUE
5568446354,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568447741,NO_REVENUE
5568448491,NO_REVENUE
5568451644,LAYER1_SERVICE:service;NO_REVENUE
5568453459,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568454143,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568455058,GLOBAL_SHELL_SUFFIX:sverige ab
5568457344,LAYER1_SERVICE:bygg;NO_REVENUE
5568465289,NO_REVENUE
5568466162,LAYER1_SERVICE:ror;NO_REVENUE
5568469216,LAYER1_SERVICE:management
5568472574,LAYER1_SERVICE:bygg;NO_REVENUE
5568476187,LAYER1_SERVICE:service
5568479678,NO_REVENUE
5568487473,NAME_EXCLUDED:transport
5568489867,LAYER1_SERVICE:bygg
5568491079,NO_REVENUE
5568493539,GLOBAL_SHELL_SUFFIX:sweden ab
5568495427,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568497985,NO_REVENUE
5568498090,NO_REVENUE
5568500515,LAYER1_SERVICE:consulting
5568501166,NO_REVENUE
5568509607,NO_REVENUE
5568510837,NO_REVENUE
5568511942,REVENUE_BELOW_MIN
5568515992,NO_REVENUE;NAME_EXCLUDED:mark
5568517121,LAYER1_SERVICE:bygg
5568518954,LAYER1_SERVICE:consulting;NO_REVENUE
5568519242,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_OPERATING:finance;REVENUE_BELOW_MIN
5568521255,LAYER1_OPERATING:fastighet
5568521289,LAYER1_SERVICE:consulting
5568522816,NO_REVENUE
5568525082,NO_REVENUE
5568528888,NAME_EXCLUDED:hotel
5568534050,GLOBAL_SHELL_SUFFIX:sverige ab
5568537558,LAYER1_OPERATING:holding
5568538259,LAYER1_SERVICE:montage;NO_REVENUE
5568747538,LAYER1_SERVICE:entreprenad
5568538739,NO_REVENUE
5568539950,GLOBAL_SHELL_SUFFIX:sweden ab
5568540156,NO_REVENUE
5568540883,NO_REVENUE
5568542897,LAYER1_SERVICE:bygg;NO_REVENUE
5568552243,NO_REVENUE
5568554744,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568560683,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:rör;NO_REVENUE
5568563034,NO_REVENUE
5568564511,NO_REVENUE
5568570120,LAYER1_OPERATING:förvaltning
5568571748,NO_REVENUE
5568572324,LAYER1_SERVICE:entreprenad;NO_REVENUE
5568573165,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5568574080,NO_REVENUE
5568575525,GLOBAL_SHELL_SUFFIX:sverige ab
5568575905,LAYER1_SERVICE:kyl
5568577836,LAYER1_OPERATING:fastighet;NO_REVENUE
5568582851,LAYER1_SERVICE:entreprenad
5568586365,LAYER1_SERVICE:bygg
5591460091,GLOBAL_SHELL_SUFFIX:sweden ab
5568587918,LAYER1_OPERATING:fastighet
5568591910,NAME_EXCLUDED:osteria
5568592447,REVENUE_BELOW_MIN
5568594955,NO_REVENUE
5568595309,LAYER1_OPERATING:fastighet
5568597602,NO_REVENUE
5568598592,NO_REVENUE
5568603699,NO_REVENUE
5568609738,LAYER1_SERVICE:åkeri;NO_REVENUE
5568611536,GLOBAL_SHELL_SUFFIX:sverige ab
5568612138,NO_REVENUE
5568612807,LAYER1_SERVICE:entreprenad
5568614209,GLOBAL_SHELL_SUFFIX:sverige ab
5568616238,NO_REVENUE
5568617327,LAYER1_SERVICE:bygg;NO_REVENUE
5568620743,REVENUE_BELOW_MIN
5568624539,LAYER1_SERVICE:kyl
5568625536,GLOBAL_SHELL_SUFFIX:sweden ab
5568628811,LAYER1_SERVICE:bygg
5568629959,LAYER1_SERVICE:installation
5568630080,GLOBAL_SHELL_SUFFIX:sverige ab;REVENUE_BELOW_MIN
5568631393,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE;NAME_EXCLUDED:transport
5568631641,LAYER1_SERVICE:service
5568632383,NO_REVENUE
5568637226,NAME_EXCLUDED:transport
5568640337,LAYER1_SERVICE:entreprenad
5568641905,GLOBAL_SHELL_SUFFIX:sverige ab
5568642465,NO_REVENUE
5568645195,LAYER1_SERVICE:installation
5568648249,NO_REVENUE
5568648959,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568650781,NO_REVENUE
5568652993,NO_REVENUE
5568654650,GLOBAL_SHELL_SUFFIX:sverige ab
5568655657,LAYER1_SERVICE:service
5568655731,LAYER1_SERVICE:service
5568656986,GLOBAL_SHELL_SUFFIX:sverige ab
5568659782,NO_REVENUE
5568659840,NO_REVENUE
5568667934,GLOBAL_SHELL_SUFFIX:sweden ab
5568668932,NO_REVENUE
5568668973,NO_REVENUE
5568669898,LAYER1_OPERATING:fastighet
5568673643,GLOBAL_SHELL_SUFFIX:sweden ab
5568676083,GLOBAL_SHELL_SUFFIX:sweden ab
5568677123,NO_REVENUE;NAME_EXCLUDED:transport
5568677552,NO_REVENUE
5568677941,LAYER1_SERVICE:service
5568681810,NO_REVENUE
5568682065,LAYER1_SERVICE:bygg
5568682503,GLOBAL_SHELL_SUFFIX:sverige ab
5568683360,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5568683741,NO_REVENUE
5568686835,LAYER1_SERVICE:bygg;NO_REVENUE
5568687429,REVENUE_BELOW_MIN
5568688427,GLOBAL_SHELL_SUFFIX:scandinavia ab
5568689334,GLOBAL_SHELL_SUFFIX:sverige ab
5568693518,NO_REVENUE
5568693963,NAME_EXCLUDED:transport
5568694391,NO_REVENUE
5568695091,GLOBAL_SHELL_SUFFIX:sweden ab
5568696693,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN
5568697972,LAYER1_SERVICE:verkstad;NO_REVENUE
5568698012,NO_REVENUE
5568699093,LAYER1_SERVICE:bygg
5568700024,NO_REVENUE
5568701956,GLOBAL_SHELL_SUFFIX:sverige ab
5568703564,LAYER1_OPERATING:fastighet
5568705890,LAYER1_SERVICE:åkeri
5568709389,NO_REVENUE
5568711203,NO_REVENUE
5568712235,LAYER1_SERVICE:bygg
5568714231,GLOBAL_SHELL_SUFFIX:sweden ab
5568719164,NO_REVENUE
5568720220,LAYER1_SERVICE:konsult;NO_REVENUE
5568721244,NO_REVENUE
5568727266,NO_REVENUE
5568727464,GLOBAL_SHELL_SUFFIX:sweden ab
5568727704,REVENUE_BELOW_MIN
5568735921,NO_REVENUE
5568736952,NO_REVENUE
5568739022,LAYER1_SERVICE:bygg;NO_REVENUE
5568741044,LAYER1_SERVICE:bygg
5568741580,NO_REVENUE
5568742943,NO_REVENUE
5568748668,NAME_EXCLUDED:anläggning
5568749435,GLOBAL_SHELL_SUFFIX:sweden ab
5568754260,LAYER1_SERVICE:bygg
5568757388,LAYER1_SERVICE:bygg
5568758139,LAYER1_SERVICE:entreprenad
5568767452,NO_REVENUE
5568768724,REVENUE_BELOW_MIN
5568773427,NO_REVENUE;NAME_EXCLUDED:mark
5568773773,NAME_EXCLUDED:hotel
5568774953,GLOBAL_SHELL_SUFFIX:sverige ab
5568779374,LAYER1_SERVICE:åkeri;NO_REVENUE
5568780521,NAME_EXCLUDED:mark
5568782378,LAYER1_SERVICE:consulting
5568784192,NO_REVENUE
5568784200,GLOBAL_SHELL_SUFFIX:sweden ab
5568784648,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5568784838,NO_REVENUE
5568790462,NO_REVENUE
5568790843,NO_REVENUE
5568791833,NO_REVENUE
5568796964,NO_REVENUE
5568799307,NO_REVENUE
